product_name,date,quantity_sold,revenue,customer_id,month,year,category,price_band
Natureland Organics Whole Wheat Flour 5 Kg - Organic Wheat Flour,2023-12-03,10.0,1549.8,CUST_1151,12,2023,grocery,Low
Natureland Organics Whole Wheat Flour 5 Kg - Organic Wheat Flour,2023-12-29,17.0,2634.66,CUST_2088,12,2023,grocery,Low
Natureland Organics Whole Wheat Flour 5 Kg - Organic Wheat Flour,2023-12-22,15.0,2324.7,CUST_1906,12,2023,grocery,Low
Pure & Sure Organic Cumin (Jeera) Whole 100Gm | 100% Naturally Processed Jeera & Quality Indian Jira | Gluten Free | No Artificial Colours & Preservatives,2024-05-25,5.0,1064.75,CUST_6890,5,2024,grocery,Low
Organic Grocery 100% Natural Premium Mix Dry Fruits-1Kg With Almond Cashew Kishmish Apricot Black Raisins Dried Fruit Walnut Nuts And Dry Fruits(500*2 Jar Pack) Diwali Celebration Gift Pack Hamper,2024-08-09,5.0,5668.45,CUST_3588,8,2024,grocery,Mid
Organic Grocery 100% Natural Premium Mix Dry Fruits-1Kg With Almond Cashew Kishmish Apricot Black Raisins Dried Fruit Walnut Nuts And Dry Fruits(500*2 Jar Pack) Diwali Celebration Gift Pack Hamper,2023-10-01,20.0,22673.8,CUST_4483,10,2023,grocery,Premium
Organic Grocery 100% Natural Premium Mix Dry Fruits-1Kg With Almond Cashew Kishmish Apricot Black Raisins Dried Fruit Walnut Nuts And Dry Fruits(500*2 Jar Pack) Diwali Celebration Gift Pack Hamper,2024-03-30,14.0,15871.66,CUST_6998,3,2024,grocery,High
"Early Foods Ragi Amaranth Jaggery Cookies Ms, 150 g | Sugar free biscuits",2024-08-11,15.0,21360.9,CUST_3205,8,2024,grocery,Premium
"Early Foods Ragi Amaranth Jaggery Cookies Ms, 150 g | Sugar free biscuits",2024-07-28,20.0,28481.2,CUST_9718,7,2024,grocery,Premium
"Early Foods Ragi Amaranth Jaggery Cookies Ms, 150 g | Sugar free biscuits",2024-07-25,11.0,15664.66,CUST_3042,7,2024,grocery,High
WONDERLAND FOODS Dry Fruits Whole Raw Cashew W-320 Grade 1Kg Pouch | Whole Crunchy Cashews | Premium Kaju nuts | Nutritious & Delicious | Gluten Free & Plant based Protein,2024-06-22,5.0,3999.0,CUST_7722,6,2024,grocery,Low
WONDERLAND FOODS Dry Fruits Whole Raw Cashew W-320 Grade 1Kg Pouch | Whole Crunchy Cashews | Premium Kaju nuts | Nutritious & Delicious | Gluten Free & Plant based Protein,2024-05-22,14.0,11197.2,CUST_8420,5,2024,grocery,High
WONDERLAND FOODS Dry Fruits Whole Raw Cashew W-320 Grade 1Kg Pouch | Whole Crunchy Cashews | Premium Kaju nuts | Nutritious & Delicious | Gluten Free & Plant based Protein,2023-12-02,20.0,15996.0,CUST_7044,12,2023,grocery,High
WONDERLAND FOODS Dry Fruits Whole Raw Cashew W-320 Grade 1Kg Pouch | Whole Crunchy Cashews | Premium Kaju nuts | Nutritious & Delicious | Gluten Free & Plant based Protein,2024-08-15,3.0,2399.4,CUST_3434,8,2024,grocery,Low
A D Food & Herbs Organic Dried Whole Haldi/Turmeric roots Pure and Edible Spice Masala (50 Gms xx pack of 2),2024-03-27,9.0,4642.38,CUST_3146,3,2024,grocery,Low
A D Food & Herbs Organic Dried Whole Haldi/Turmeric roots Pure and Edible Spice Masala (50 Gms xx pack of 2),2024-08-22,7.0,3610.74,CUST_2241,8,2024,grocery,Low
A D Food & Herbs Organic Dried Whole Haldi/Turmeric roots Pure and Edible Spice Masala (50 Gms xx pack of 2),2023-12-19,6.0,3094.92,CUST_2614,12,2023,grocery,Low
A D Food & Herbs Organic Dried Whole Haldi/Turmeric roots Pure and Edible Spice Masala (50 Gms xx pack of 2),2023-12-25,4.0,2063.28,CUST_9588,12,2023,grocery,Low
Early Foods Ajwain & Jeera Teething Sticks 150g,2023-12-19,16.0,10727.36,CUST_4213,12,2023,grocery,High
Early Foods Ajwain & Jeera Teething Sticks 150g,2024-02-24,10.0,6704.6,CUST_7879,2,2024,grocery,Mid
Early Foods Ajwain & Jeera Teething Sticks 150g,2024-05-22,9.0,6034.14,CUST_2548,5,2024,grocery,Mid
"Grocery Connect Special Black Pepper Flavour Candy Kali Mirch Flavour Candy Chatpata Masala Candy Black Pepper, Kalimirch Candy (200 Gram)",2024-05-27,8.0,11517.2,CUST_9361,5,2024,grocery,High
"Grocery Connect Special Black Pepper Flavour Candy Kali Mirch Flavour Candy Chatpata Masala Candy Black Pepper, Kalimirch Candy (200 Gram)",2023-10-23,16.0,23034.4,CUST_5962,10,2023,grocery,Premium
"Grocery Connect Special Black Pepper Flavour Candy Kali Mirch Flavour Candy Chatpata Masala Candy Black Pepper, Kalimirch Candy (200 Gram)",2023-11-06,11.0,15836.15,CUST_4429,11,2023,grocery,High
"Grocery Connect Special Black Pepper Flavour Candy Kali Mirch Flavour Candy Chatpata Masala Candy Black Pepper, Kalimirch Candy (200 Gram)",2024-07-09,17.0,24474.05,CUST_3556,7,2024,grocery,Premium
"Grocery Connect Special Black Pepper Flavour Candy Kali Mirch Flavour Candy Chatpata Masala Candy Black Pepper, Kalimirch Candy (200 Gram)",2024-06-22,3.0,4318.95,CUST_7302,6,2024,grocery,Low
Goodness Grocery Whole Red Rajma | Kidney Beans (750 Gm),2024-02-02,20.0,7908.2,CUST_5971,2,2024,grocery,Mid
Goodness Grocery Whole Red Rajma | Kidney Beans (750 Gm),2023-11-20,12.0,4744.92,CUST_2792,11,2023,grocery,Low
Goodness Grocery Whole Red Rajma | Kidney Beans (750 Gm),2024-02-16,13.0,5140.33,CUST_6467,2,2024,grocery,Mid
Goodness Grocery Whole Red Rajma | Kidney Beans (750 Gm),2024-09-16,7.0,2767.87,CUST_6668,9,2024,grocery,Low
Goodness Grocery Whole Red Rajma | Kidney Beans (750 Gm),2024-09-23,5.0,1977.05,CUST_9220,9,2024,grocery,Low
"Grocery Farm Indian Green Raisins 500gm | Natural Sweetness and Succulent Texture | Perfect for Cooking, Snacking, and More | Delightful Kishmish Dry Fruit",2024-03-28,15.0,21283.35,CUST_1751,3,2024,grocery,Premium
"Grocery Farm Indian Green Raisins 500gm | Natural Sweetness and Succulent Texture | Perfect for Cooking, Snacking, and More | Delightful Kishmish Dry Fruit",2024-08-22,16.0,22702.24,CUST_3884,8,2024,grocery,Premium
"Grocery Farm Indian Green Raisins 500gm | Natural Sweetness and Succulent Texture | Perfect for Cooking, Snacking, and More | Delightful Kishmish Dry Fruit",2024-02-27,11.0,15607.79,CUST_8440,2,2024,grocery,High
"Grocery Farm Indian Basil Seeds | Nutrient-Packed Takmuria Seeds | Rich in Fiber, Omega-3, Proteins & Anti-Oxidants| Support Digestion & Hydration | Relieves Stress | Pack of 1-200 gm",2024-03-11,12.0,11794.32,CUST_1666,3,2024,grocery,High
"Grocery Farm Indian Basil Seeds | Nutrient-Packed Takmuria Seeds | Rich in Fiber, Omega-3, Proteins & Anti-Oxidants| Support Digestion & Hydration | Relieves Stress | Pack of 1-200 gm",2024-02-13,5.0,4914.3,CUST_3220,2,2024,grocery,Low
"Grocery Farm Indian Basil Seeds | Nutrient-Packed Takmuria Seeds | Rich in Fiber, Omega-3, Proteins & Anti-Oxidants| Support Digestion & Hydration | Relieves Stress | Pack of 1-200 gm",2024-07-18,8.0,7862.88,CUST_2464,7,2024,grocery,Mid
"Grocery Farm Indian Basil Seeds | Nutrient-Packed Takmuria Seeds | Rich in Fiber, Omega-3, Proteins & Anti-Oxidants| Support Digestion & Hydration | Relieves Stress | Pack of 1-200 gm",2023-10-31,7.0,6880.02,CUST_8295,10,2023,grocery,Mid
"Grocery Farm Indian Basil Seeds | Nutrient-Packed Takmuria Seeds | Rich in Fiber, Omega-3, Proteins & Anti-Oxidants| Support Digestion & Hydration | Relieves Stress | Pack of 1-200 gm",2024-03-04,14.0,13760.04,CUST_9200,3,2024,grocery,High
GROCERY ON THE GO Sugar Coated and Brightly Coloured Jelly Bites 400gm,2024-04-26,6.0,6264.96,CUST_2491,4,2024,grocery,Mid
GROCERY ON THE GO Sugar Coated and Brightly Coloured Jelly Bites 400gm,2024-08-22,2.0,2088.32,CUST_8468,8,2024,grocery,Low
GROCERY ON THE GO Sugar Coated and Brightly Coloured Jelly Bites 400gm,2024-03-14,13.0,13574.08,CUST_2304,3,2024,grocery,High
GROCERY ON THE GO Sugar Coated and Brightly Coloured Jelly Bites 400gm,2024-06-26,15.0,15662.4,CUST_2169,6,2024,grocery,High
GROCERY ON THE GO Sugar Coated and Brightly Coloured Jelly Bites 400gm,2024-08-06,13.0,13574.08,CUST_5625,8,2024,grocery,High
Grocery House Roasted Salted Peanuts Seeds (Bharuch Gujrat Special) Mungfali Dana Namkeen Spicy Chakna (pack of 400 gram),2024-02-06,3.0,381.72,CUST_5170,2,2024,grocery,Low
Grocery House Roasted Salted Peanuts Seeds (Bharuch Gujrat Special) Mungfali Dana Namkeen Spicy Chakna (pack of 400 gram),2024-09-27,5.0,636.2,CUST_3976,9,2024,grocery,Low
Grocery House Roasted Salted Peanuts Seeds (Bharuch Gujrat Special) Mungfali Dana Namkeen Spicy Chakna (pack of 400 gram),2024-09-16,8.0,1017.92,CUST_3004,9,2024,grocery,Low
Grocery House Roasted Salted Peanuts Seeds (Bharuch Gujrat Special) Mungfali Dana Namkeen Spicy Chakna (pack of 400 gram),2024-04-06,16.0,2035.84,CUST_2650,4,2024,grocery,Low
Bhim Sain Baij Nath Agra (Inventor of Dalmoth and Petha) - Kesar Dry Petha - 400 GMS,2024-02-17,17.0,23456.94,CUST_9016,2,2024,grocery,Premium
Bhim Sain Baij Nath Agra (Inventor of Dalmoth and Petha) - Kesar Dry Petha - 400 GMS,2024-06-19,14.0,19317.48,CUST_1256,6,2024,grocery,High
Jivo So-Olive Oil - 1 litre | Blend Of Rice Bran Oil And Olive Oil | Healthy Lifestyle Edible Cooking Oil with Goodness of Olive Oil (Pack of 1),2024-04-15,10.0,9707.7,CUST_8999,4,2024,grocery,Mid
Jivo So-Olive Oil - 1 litre | Blend Of Rice Bran Oil And Olive Oil | Healthy Lifestyle Edible Cooking Oil with Goodness of Olive Oil (Pack of 1),2024-07-09,4.0,3883.08,CUST_1102,7,2024,grocery,Low
Jivo So-Olive Oil - 1 litre | Blend Of Rice Bran Oil And Olive Oil | Healthy Lifestyle Edible Cooking Oil with Goodness of Olive Oil (Pack of 1),2024-02-05,6.0,5824.62,CUST_3887,2,2024,grocery,Mid
"Natural Fridge Seedless Black Raisins 500GM- Pouch Pack | Kali Kishmish | Dried Kishmish | Dry Grapes | Kali Darakh | High in Antioxidants, Naturally Sweet & tasty | Delicious & Healthy Snack",2024-06-25,13.0,6940.31,CUST_4470,6,2024,grocery,Mid
"Natural Fridge Seedless Black Raisins 500GM- Pouch Pack | Kali Kishmish | Dried Kishmish | Dry Grapes | Kali Darakh | High in Antioxidants, Naturally Sweet & tasty | Delicious & Healthy Snack",2024-01-29,14.0,7474.18,CUST_2629,1,2024,grocery,Mid
"Dabur Himalayan Organic Apple Cider Vinegar-500ml | With the Mother of Vinegar | Sourced from Organic Apples | Raw, Unfiltered & Unpasteurized | 100% Pure | Helps Stay fit",2024-09-25,10.0,17937.5,CUST_5377,9,2024,grocery,High
"Dabur Himalayan Organic Apple Cider Vinegar-500ml | With the Mother of Vinegar | Sourced from Organic Apples | Raw, Unfiltered & Unpasteurized | 100% Pure | Helps Stay fit",2024-02-29,19.0,34081.25,CUST_9194,2,2024,grocery,Premium
"Dabur Himalayan Organic Apple Cider Vinegar-500ml | With the Mother of Vinegar | Sourced from Organic Apples | Raw, Unfiltered & Unpasteurized | 100% Pure | Helps Stay fit",2024-02-04,9.0,16143.75,CUST_7927,2,2024,grocery,High
"Dabur Himalayan Organic Apple Cider Vinegar-500ml | With the Mother of Vinegar | Sourced from Organic Apples | Raw, Unfiltered & Unpasteurized | 100% Pure | Helps Stay fit",2024-02-01,5.0,8968.75,CUST_7463,2,2024,grocery,Mid
"Dabur Himalayan Organic Apple Cider Vinegar-500ml | With the Mother of Vinegar | Sourced from Organic Apples | Raw, Unfiltered & Unpasteurized | 100% Pure | Helps Stay fit",2024-08-23,14.0,25112.5,CUST_6808,8,2024,grocery,Premium
Organic Wellness Moringa Tomato Ketchup 2 X 350gm | No Onion No Garlic | 100% Natural Tomato ketchup for Immunity Boost With Moringa | Pure & Chemical Free Sauce | Healthy & Delicious For All Ages,2023-12-24,8.0,5932.64,CUST_2504,12,2023,grocery,Mid
Organic Wellness Moringa Tomato Ketchup 2 X 350gm | No Onion No Garlic | 100% Natural Tomato ketchup for Immunity Boost With Moringa | Pure & Chemical Free Sauce | Healthy & Delicious For All Ages,2024-02-08,2.0,1483.16,CUST_3170,2,2024,grocery,Low
Amazon Brand - Vedaka Red Chilli (Lal Mirch) | No Artificial Colours And Preservatives | 200 Gram - Seeds,2024-01-25,20.0,32524.4,CUST_1220,1,2024,grocery,Premium
"Udhayakrishna Ghee 200ml (Pack of 4) | Authentic and Traditional Ghee, Rich in Aroma and Flavor, Pure and Natural Ghee Perfect For Traditional Recipes",2024-05-05,14.0,15723.54,CUST_8022,5,2024,grocery,High
"Udhayakrishna Ghee 200ml (Pack of 4) | Authentic and Traditional Ghee, Rich in Aroma and Flavor, Pure and Natural Ghee Perfect For Traditional Recipes",2023-12-19,19.0,21339.09,CUST_3381,12,2023,grocery,Premium
"Udhayakrishna Ghee 200ml (Pack of 4) | Authentic and Traditional Ghee, Rich in Aroma and Flavor, Pure and Natural Ghee Perfect For Traditional Recipes",2024-06-10,11.0,12354.21,CUST_5643,6,2024,grocery,High
"Udhayakrishna Ghee 200ml (Pack of 4) | Authentic and Traditional Ghee, Rich in Aroma and Flavor, Pure and Natural Ghee Perfect For Traditional Recipes",2023-11-11,8.0,8984.88,CUST_7380,11,2023,grocery,Mid
"Shalimar's Family Pack (Combo Offer with FREE JAR) | Mustard Oil, Sunflower Oil, Turmeric Powder, Red Chilli Powder, Coriander Powder, Cumin Powder, Garam Masala, Coconut Oil | Monthly Grocery Shopping | Combo Pack",2024-08-11,16.0,23207.84,CUST_3068,8,2024,grocery,Premium
"Shalimar's Family Pack (Combo Offer with FREE JAR) | Mustard Oil, Sunflower Oil, Turmeric Powder, Red Chilli Powder, Coriander Powder, Cumin Powder, Garam Masala, Coconut Oil | Monthly Grocery Shopping | Combo Pack",2024-05-21,10.0,14504.9,CUST_1363,5,2024,grocery,High
Amazon Brand - Vedaka Cardamom (Black Elaichi) Whole | No added colours | No added preservatives| 100 g,2024-02-07,19.0,21087.91,CUST_6818,2,2024,grocery,Premium
Amazon Brand - Vedaka Cardamom (Black Elaichi) Whole | No added colours | No added preservatives| 100 g,2024-03-11,19.0,21087.91,CUST_2107,3,2024,grocery,Premium
Amazon Brand - Vedaka Cardamom (Black Elaichi) Whole | No added colours | No added preservatives| 100 g,2024-03-05,20.0,22197.8,CUST_5846,3,2024,grocery,Premium
Amazon Brand - Vedaka Cardamom (Black Elaichi) Whole | No added colours | No added preservatives| 100 g,2023-12-21,4.0,4439.56,CUST_8070,12,2023,grocery,Low
"Kellogg's Multigrain Chocos, 1100G | Multigrain Energy, More Chocolatey | No-Maida | Power Of 5 Nutrients Protein, Fibre, Iron, Calcium, Vitamins | Kids Breakfast Cereal",2023-12-09,15.0,11190.3,CUST_3345,12,2023,grocery,High
"Yogabar Premium Green Raisins 200 Gram|Kishmish|100% Fresh Pure Seedless Kismis Raisins|Munakka Dry Fruit|Rich In Iron, Calcium, Vitamin B & Boosts Immunity|Healthy Snacks|Dry Fruit Gift Pack",2023-10-05,8.0,14524.0,CUST_8359,10,2023,grocery,High
"Yogabar Premium Green Raisins 200 Gram|Kishmish|100% Fresh Pure Seedless Kismis Raisins|Munakka Dry Fruit|Rich In Iron, Calcium, Vitamin B & Boosts Immunity|Healthy Snacks|Dry Fruit Gift Pack",2024-03-10,1.0,1815.5,CUST_6644,3,2024,grocery,Low
"Yogabar Premium Green Raisins 200 Gram|Kishmish|100% Fresh Pure Seedless Kismis Raisins|Munakka Dry Fruit|Rich In Iron, Calcium, Vitamin B & Boosts Immunity|Healthy Snacks|Dry Fruit Gift Pack",2024-07-11,20.0,36310.0,CUST_9572,7,2024,grocery,Premium
"SIDS FARM - WE CARE, Lab Certified Cultured Cow Ghee, Antibiotic-free Milk, | Danedar ghee | Adulterants Free | Trans fat Free | Preservative Free | 28 Rm value| Fresh Ghee, 350 Grams",2024-03-09,8.0,11549.04,CUST_6632,3,2024,grocery,High
Sarasu's White-Eyed Peas | Nature's Nutrient-Rich Delight | Rich In Plant Based Protein | Dietary | Fiber | Vitamins | Minerals | 250 Gram,2024-05-23,16.0,19153.44,CUST_2961,5,2024,grocery,High
Sarasu's White-Eyed Peas | Nature's Nutrient-Rich Delight | Rich In Plant Based Protein | Dietary | Fiber | Vitamins | Minerals | 250 Gram,2024-06-29,7.0,8379.63,CUST_3825,6,2024,grocery,Mid
Grocery Farm Indian Walnut Kernels| Wholesome Goodness | Zero Additives | Rich & Delicious Dry Fruits | Nutritious Kashmiri Walnut for Guilt-Free Snacking | Natural Kashmiri Akhrot Giri | Pack of 1 - 200gm,2024-05-13,13.0,25196.99,CUST_9881,5,2024,grocery,Premium
Grocery Farm Indian Walnut Kernels| Wholesome Goodness | Zero Additives | Rich & Delicious Dry Fruits | Nutritious Kashmiri Walnut for Guilt-Free Snacking | Natural Kashmiri Akhrot Giri | Pack of 1 - 200gm,2024-01-05,13.0,25196.99,CUST_6489,1,2024,grocery,Premium
Grocery Farm Indian Walnut Kernels| Wholesome Goodness | Zero Additives | Rich & Delicious Dry Fruits | Nutritious Kashmiri Walnut for Guilt-Free Snacking | Natural Kashmiri Akhrot Giri | Pack of 1 - 200gm,2024-03-18,17.0,32949.91,CUST_1378,3,2024,grocery,Premium
"Fresh Produce More Choice Pulses - Roasted Bengal Gram, 500G",2024-09-21,7.0,6023.08,CUST_8774,9,2024,grocery,Mid
"Fresh Produce More Choice Pulses - Roasted Bengal Gram, 500G",2024-07-22,11.0,9464.84,CUST_7528,7,2024,grocery,Mid
"Fresh Produce More Choice Pulses - Roasted Bengal Gram, 500G",2024-08-07,1.0,860.44,CUST_4529,8,2024,grocery,Low
"Fresh Produce More Choice Pulses - Roasted Bengal Gram, 500G",2023-11-03,19.0,16348.36,CUST_8872,11,2023,grocery,High
"Fresh Produce More Choice Pulses - Roasted Bengal Gram, 500G",2024-02-11,15.0,12906.6,CUST_9614,2,2024,grocery,High
Vistevia Sugar Free Apple & Raspberry Jam (220gm Ãƒâ€” 2) | Diabetic & Keto Friendly | Sweetened with Stevia | 100% Natural | More Than 60% Whole Fruit | Tastes Delicious,2023-10-26,8.0,15207.84,CUST_2141,10,2023,grocery,High
Vistevia Sugar Free Apple & Raspberry Jam (220gm Ãƒâ€” 2) | Diabetic & Keto Friendly | Sweetened with Stevia | 100% Natural | More Than 60% Whole Fruit | Tastes Delicious,2024-02-14,7.0,13306.86,CUST_5756,2,2024,grocery,High
Grocery Farm Sri Lankan Cloves | Rich Aromatic Whole Laung with Warm Flavors | Digestive & Oral Health Support | 100% Natural Lavang | Pack of 1-100 gm,2023-11-17,4.0,7789.64,CUST_4599,11,2023,grocery,Mid
Grocery Farm Sri Lankan Cloves | Rich Aromatic Whole Laung with Warm Flavors | Digestive & Oral Health Support | 100% Natural Lavang | Pack of 1-100 gm,2023-10-03,16.0,31158.56,CUST_9209,10,2023,grocery,Premium
HEALTHY PANDA 100% Natural Moringa Chutney Powder / Drumstick Leaves Chutney Powder / Munagaku Chutney Podi / Munagaku Karam Podi (100 g x 2),2024-05-03,1.0,1322.45,CUST_3403,5,2024,grocery,Low
HEALTHY PANDA 100% Natural Moringa Chutney Powder / Drumstick Leaves Chutney Powder / Munagaku Chutney Podi / Munagaku Karam Podi (100 g x 2),2023-11-28,6.0,7934.7,CUST_2954,11,2023,grocery,Mid
"Grocery Farm's American Pistachios 200gm | Roasted, Salted, Healthy and Natural Pista | 100% Natural and Preservative-free | Perfect for A Healthy Snacking and Baking Experience",2023-12-17,11.0,10910.24,CUST_5646,12,2023,grocery,High
"Grocery Farm's American Pistachios 200gm | Roasted, Salted, Healthy and Natural Pista | 100% Natural and Preservative-free | Perfect for A Healthy Snacking and Baking Experience",2024-08-10,15.0,14877.6,CUST_4964,8,2024,grocery,High
"Grocery Farm's American Pistachios 200gm | Roasted, Salted, Healthy and Natural Pista | 100% Natural and Preservative-free | Perfect for A Healthy Snacking and Baking Experience",2023-11-14,13.0,12893.92,CUST_4570,11,2023,grocery,High
Nutraj Indian Cashews (Kaju) 1kg Pouch - Whole | Dry Fruits and Nuts,2024-08-21,8.0,2700.08,CUST_3029,8,2024,grocery,Low
"toor dal,500gm unpolished Arhar dal, mummy masale healthy pure original grocery item for home",2024-01-31,1.0,343.76,CUST_9653,1,2024,grocery,Low
"toor dal,500gm unpolished Arhar dal, mummy masale healthy pure original grocery item for home",2024-07-19,16.0,5500.16,CUST_6998,7,2024,grocery,Mid
"toor dal,500gm unpolished Arhar dal, mummy masale healthy pure original grocery item for home",2024-09-26,19.0,6531.44,CUST_5835,9,2024,grocery,Mid
"toor dal,500gm unpolished Arhar dal, mummy masale healthy pure original grocery item for home",2024-02-08,9.0,3093.84,CUST_3194,2,2024,grocery,Low
"toor dal,500gm unpolished Arhar dal, mummy masale healthy pure original grocery item for home",2024-09-03,20.0,6875.2,CUST_2285,9,2024,grocery,Mid
Grocery Farm Vietnamese Cassia Whole 150gm | Aromatic Sabut Dalchini | Metabolism & Blood Sugar Support | Authentic Vietnamese Spice,2024-05-19,8.0,2748.72,CUST_7698,5,2024,grocery,Low
Grocery Farm Vietnamese Cassia Whole 150gm | Aromatic Sabut Dalchini | Metabolism & Blood Sugar Support | Authentic Vietnamese Spice,2023-11-04,16.0,5497.44,CUST_2724,11,2023,grocery,Mid
Grocery Farm Vietnamese Cassia Whole 150gm | Aromatic Sabut Dalchini | Metabolism & Blood Sugar Support | Authentic Vietnamese Spice,2023-10-15,4.0,1374.36,CUST_2455,10,2023,grocery,Low
Grocery Farm Vietnamese Cassia Whole 150gm | Aromatic Sabut Dalchini | Metabolism & Blood Sugar Support | Authentic Vietnamese Spice,2024-09-18,12.0,4123.08,CUST_2786,9,2024,grocery,Low
"Haldiram's Delhi Dry Agra Petha, 350g/400g (Weight May Vary), Indian Sweets Diwali Gift Pack",2024-01-24,16.0,23025.28,CUST_1486,1,2024,grocery,Premium
